10
504
          1           0           0           0           1           0           0           0           1 0.0018827266975
          1           0           0           0           0          -1           0           1           0 0.0018827266975
          0           0           1           0           1           0          -1           0           0 0.0018827266975
          0          -1           0           1           0           0           0           0           1 0.0018827266975
          1           0           0           0           0           1           0          -1           0 0.0018827266975
          0           0          -1           0           1           0           1           0           0 0.0018827266975
          0           1           0          -1           0           0           0           0           1 0.0018827266975
          0           0           1           1           0           0           0           1           0 0.0018827266975
          0           0          -1           1           0           0           0          -1           0 0.0018827266975
          0           0           1          -1           0           0           0          -1           0 0.0018827266975
          0           0          -1          -1           0           0           0           1           0 0.0018827266975
          0           1           0           0           0           1           1           0           0 0.0018827266975
          0           1           0           0           0          -1          -1           0           0 0.0018827266975
          0          -1           0           0           0          -1           1           0           0 0.0018827266975
          0          -1           0           0           0           1          -1           0           0 0.0018827266975
          1           0           0           0          -1           0           0           0          -1 0.0018827266975
         -1           0           0           0           1           0           0           0          -1 0.0018827266975
         -1           0           0           0          -1           0           0           0           1 0.0018827266975
          0           1           0           1           0           0           0           0          -1 0.0018827266975
          0          -1           0          -1           0           0           0           0          -1 0.0018827266975
         -1           0           0           0           0           1           0           1           0 0.0018827266975
         -1           0           0           0           0          -1           0          -1           0 0.0018827266975
          0           0           1           0          -1           0           1           0           0 0.0018827266975
          0           0          -1           0          -1           0          -1           0           0 0.0018827266975
-0.27537155805 -0.95867211574 0.071542152113 0.54340901654 -0.2166151196 -0.81103916718 0.79301774618 -0.18446046858 0.58060071458 0.0022236364757
0.3298354722 0.8477212289 0.41542421614 0.89050960369 -0.42546255086 0.16116532987 0.31337071818 0.3167812114 -0.89523653695 0.002055639848
-0.98220312672 0.18720033384 -0.015266069422 0.14667371541 0.81525369385 0.56022159532 0.11731938916 0.54801227146 -0.82820209566 0.00212283543
-0.87557899249 0.32980030134 0.35297760431 -0.44569447893 -0.8333462411 -0.32694108627 0.18632729097 -0.44358291634 0.87665063564 0.0017772597841
0.2572447286 -0.886420073 0.38481762406 -0.35474392392 0.28379294933 0.89085257498 -0.89887813304 -0.36567884282 -0.24144789471 0.0017320228178
0.35188969305 0.13340544158 0.92648617479 -0.89208683556 0.34754333686 0.28878141704 -0.28346908428 -0.92812532406 0.24130615636 0.0015903044123
-0.018319849046 0.72953217191 -0.68370109937 0.59820501204 -0.53992221175 -0.59214421286 -0.80113366344 -0.41984141697 -0.42651850827 0.0017658269767
0.10147858489 -0.56645992271 -0.81781737128 -0.98839658381 0.035986543563 -0.14757087041 0.11302340431 0.82330317905 -0.55623518896 0.0020755054422
0.87564576102 -0.2052904352 0.43715024697 -0.47775779141 -0.5006291026 0.7218850285 0.070654044184 -0.84096750166 -0.53645285645 0.0019698926345
-0.39346248661 -0.59821149099 -0.69809045523 0.75996915882 -0.63893831003 0.11918352915 -0.51733369239 -0.48363296829 0.70602053986 0.0018883985923
0.54409755871 -0.16439594171 -0.82275866508 0.83897027752 0.095718673119 0.53569283088 -0.0093123596795 -0.98173922707 0.1900036052 0.0021655557671
-0.83631759314 -0.17294800259 0.52025173887 0.038431881145 -0.9650992535 -0.25904907141 0.54689658429 -0.19665304292 0.81377620191 0.0022043935237
