10
960
          1           0           0           0           1           0           0           0           1 0.0010912698411
0.80901699437 0.30901699437         0.5 0.30901699437         0.5 -0.80901699437        -0.5 0.80901699437 0.30901699437 0.0010912698411
0.80901699437 -0.30901699437        -0.5 -0.30901699437         0.5 -0.80901699437         0.5 0.80901699437 0.30901699437 0.0010912698411
0.80901699437 -0.30901699437         0.5 -0.30901699437         0.5 0.80901699437        -0.5 -0.80901699437 0.30901699437 0.0010912698411
0.80901699437 0.30901699437        -0.5 0.30901699437         0.5 0.80901699437         0.5 -0.80901699437 0.30901699437 0.0010912698411
0.30901699437        -0.5 0.80901699437         0.5 0.80901699437 0.30901699437 -0.80901699437 0.30901699437         0.5 0.0010912698411
0.30901699437         0.5 0.80901699437        -0.5 0.80901699437 -0.30901699437 -0.80901699437 -0.30901699437         0.5 0.0010912698411
0.30901699437        -0.5 -0.80901699437         0.5 0.80901699437 -0.30901699437 0.80901699437 -0.30901699437         0.5 0.0010912698411
0.30901699437         0.5 -0.80901699437        -0.5 0.80901699437 0.30901699437 0.80901699437 0.30901699437         0.5 0.0010912698411
        0.5 -0.80901699437 0.30901699437 0.80901699437 0.30901699437        -0.5 0.30901699437         0.5 0.80901699437 0.0010912698411
        0.5 -0.80901699437 -0.30901699437 0.80901699437 0.30901699437         0.5 -0.30901699437        -0.5 0.80901699437 0.0010912698411
        0.5 0.80901699437 -0.30901699437 -0.80901699437 0.30901699437        -0.5 -0.30901699437         0.5 0.80901699437 0.0010912698411
        0.5 0.80901699437 0.30901699437 -0.80901699437 0.30901699437         0.5 0.30901699437        -0.5 0.80901699437 0.0010912698411
        0.5 0.80901699437 0.30901699437 0.80901699437 -0.30901699437        -0.5 -0.30901699437         0.5 -0.80901699437 0.0010912698411
        0.5 -0.80901699437 -0.30901699437 -0.80901699437 -0.30901699437        -0.5 0.30901699437         0.5 -0.80901699437 0.0010912698411
        0.5 -0.80901699437 0.30901699437 -0.80901699437 -0.30901699437         0.5 -0.30901699437        -0.5 -0.80901699437 0.0010912698411
        0.5 0.80901699437 -0.30901699437 0.80901699437 -0.30901699437         0.5 0.30901699437        -0.5 -0.80901699437 0.0010912698411
-0.80901699437 -0.30901699437         0.5 0.30901699437         0.5 0.80901699437        -0.5 0.80901699437 -0.30901699437 0.0010912698411
-0.80901699437 0.30901699437         0.5 -0.30901699437         0.5 -0.80901699437        -0.5 -0.80901699437 -0.30901699437 0.0010912698411
-0.80901699437 -0.30901699437        -0.5 0.30901699437         0.5 -0.80901699437         0.5 -0.80901699437 -0.30901699437 0.0010912698411
-0.80901699437 0.30901699437        -0.5 -0.30901699437         0.5 0.80901699437         0.5 0.80901699437 -0.30901699437 0.0010912698411
-0.30901699437        -0.5 0.80901699437         0.5 -0.80901699437 -0.30901699437 0.80901699437 0.30901699437         0.5 0.0010912698411
-0.30901699437        -0.5 -0.80901699437         0.5 -0.80901699437 0.30901699437 -0.80901699437 -0.30901699437         0.5 0.0010912698411
-0.30901699437         0.5 -0.80901699437        -0.5 -0.80901699437 -0.30901699437 -0.80901699437 0.30901699437         0.5 0.0010912698411
-0.30901699437         0.5 0.80901699437        -0.5 -0.80901699437 0.30901699437 0.80901699437 -0.30901699437         0.5 0.0010912698411
-0.30901699437         0.5 0.80901699437         0.5 0.80901699437 -0.30901699437 -0.80901699437 0.30901699437        -0.5 0.0010912698411
-0.30901699437        -0.5 -0.80901699437        -0.5 0.80901699437 -0.30901699437 0.80901699437 0.30901699437        -0.5 0.0010912698411
-0.30901699437        -0.5 0.80901699437        -0.5 0.80901699437 0.30901699437 -0.80901699437 -0.30901699437        -0.5 0.0010912698411
