0.0766707324674001,0,1.30505737331087e-05
0.0725592693392215,0,3.03707843749891e-05
0.0685274459319681,0,4.76963549740119e-05
0.0646049490494085,0,6.49922686096249e-05
0.0608040819104146,0,8.22451805525838e-05
0.0571332580541438,0,9.944324305085e-05
0.0535988064296263,0,0.000116574875460177
0.0502054511827433,0,0.000133628596430433
0.0469565207044117,0,0.000150592993597827
0.0438540838458083,0,0.000167456720521126
0.0408990637328643,0,0.000184208500654111
0.0380913442268767,0,0.000200837133487376
0.0354298736038931,0,0.000217331501436798
0.0329127664771084,0,0.000233680576996483
0.0305374037024318,0,0.000249873429971535
0.0283005295609167,0,0.000265899234711581
0.0261983454055817,0,0.00028174727730724
0.0242265990012205,0,0.000297406962729173
0.0223806688916664,0,0.00031286782189709
0.0206556432613058,0,0.000328119518669966
0.0190463928971073,0,0.000343151856750572
0.0175476379937029,0,0.000357954786498433
0.016154008671294,0,0.00037251841164595
0.0148600991911046,0,0.00038683299591276
0.0136605159540091,0,0.000400888969513639
0.012549919454103,0,0.000414676935555434
0.0115230604303154,0,0.000428187676318632
0.0105748105161431,0,0.000441412159419301
0.00970018773100945,0,0.000454341543847248
0.00889437718768957,0,0.000466967185876304
0.00815274740989315,0,0.000479280644842774
0.00747086266377087,0,0.000491273688788181
0.00684449170815409,0,0.000502938299962498
0.00626961336207828,0,0.000514266680184214
0.00574241927587134,0,0.000525251256053621
0.00525931427502216,0,0.000535884684015836
0.00481691462530585,0,0.000546159855270171
0.00441204454424786,0,0.000556069900522585
0.00404173125886182,0,0.000565608194577997
0.00370319888348233,0,0.000574768360769448
0.00339386136510489,0,0.000583544275221089
0.00311131471749888,0,0.000591930070942189
0.00285332873993047,0,0.000599920141749396
0.00261783839197702,0,0.000607509146014658
0.0024029349729018,0,0.000614692010236272
0.00220685723258009,0,0.000621463932430669
0.00202798252114757,0,0.000627820385342708
0.00186481806644624,0,0.000633757119472295
0.00171599245199025,0,0.000639270165915301
0.00158024735354129,0,0.000644355839016913
0.00145642957941958,0,0.000649010738835604
0.00134348344830498,0,0.000653231753416119
0.00124044352840932,0,0.000657016060869905
0.00114642775342068,0,0.000660361131261649
0.00106063092341982,0,0.000663264728300605
0.000982318592932854,0,0.000665724910835651
0.00091082134329565,0,0.000667740034152993
0.000845529432452385,0,0.000669308751075715
0.000785887812082474,0,0.000670430012864421
0.000731391499445222,0,0.000671103069918338
0.000681581289452685,0,0.000671327472276455
0.000636039791140199,0,0.000671103069918338
0.000594387771819705,0,0.000670430012864421
0.000556280791700306,0,0.000669308751075715
0.000521406111577997,0,0.000667740034152993
0.000489479856274357,0,0.000665724910835651
0.000460244416791195,0,0.000663264728300605
0.000433466074600451,0,0.000660361131261649
0.000408932832067801,0,0.000657016060869905
0.000386452433681781,0,0.000653231753416119
0.000365850563500133,0,0.000649010738835604
0.000346969205008343,0,0.000644355839016913
0.000329665150392859,0,0.000639270165915301
0.000313808647047475,0,0.000633757119472295
0.00029928216994341,0,0.000627820385342708
0.000285979309291577,0,0.000621463932430669
0.000273803763701847,0,0.000614692010236272
0.000262668429793052,0,0.000607509146014658
0.000252494579924805,0,0.000599920141749396
0.000243211120405332,0,0.000591930070942189
